AB/cc-pVTZ/rirpa_dmpn_npoint100.out,   2-th order dMPn correlation energy, -0.1269449221082015E+00
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,   3-th order dMPn correlation energy,  0.2256222247248694E-01
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,   4-th order dMPn correlation energy, -0.6260659030925660E-02
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,   5-th order dMPn correlation energy,  0.2142483689369121E-02
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,   6-th order dMPn correlation energy, -0.8315031101722589E-03
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,   7-th order dMPn correlation energy,  0.3506782674034433E-03
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,   8-th order dMPn correlation energy, -0.1566158824092961E-03
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,   9-th order dMPn correlation energy,  0.7285840254899556E-04
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  10-th order dMPn correlation energy, -0.3492715986801067E-04
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  11-th order dMPn correlation energy,  0.1713068515871672E-04
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  12-th order dMPn correlation energy, -0.8554488200041486E-05
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  13-th order dMPn correlation energy,  0.4334471681085111E-05
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  14-th order dMPn correlation energy, -0.2222947243691291E-05
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  15-th order dMPn correlation energy,  0.1151795207354344E-05
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  16-th order dMPn correlation energy, -0.6020927026374541E-06
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  17-th order dMPn correlation energy,  0.3171849428009360E-06
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  18-th order dMPn correlation energy, -0.1682423589685571E-06
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  19-th order dMPn correlation energy,  0.8978688291071706E-07
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  20-th order dMPn correlation energy, -0.4818126199970123E-07
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  21-th order dMPn correlation energy,  0.2598388789670024E-07
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  22-th order dMPn correlation energy, -0.1407651878905921E-07
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  23-th order dMPn correlation energy,  0.7657400920213231E-08
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  24-th order dMPn correlation energy, -0.4181316542331779E-08
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  25-th order dMPn correlation energy,  0.2291173619237259E-08
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  26-th order dMPn correlation energy, -0.1259500893649530E-08
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  27-th order dMPn correlation energy,  0.6944309126746497E-09
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  28-th order dMPn correlation energy, -0.3839324807922254E-09
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  29-th order dMPn correlation energy,  0.2128091340198475E-09
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  30-th order dMPn correlation energy, -0.1182381611885309E-09
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  31-th order dMPn correlation energy,  0.6583950093906926E-10
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  32-th order dMPn correlation energy, -0.3673775228810486E-10
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  33-th order dMPn correlation energy,  0.2053889693749844E-10
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  34-th order dMPn correlation energy, -0.1150340474667362E-10
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  35-th order dMPn correlation energy,  0.6453735516024844E-11
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  36-th order dMPn correlation energy, -0.3626487137981399E-11
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  37-th order dMPn correlation energy,  0.2040843447670970E-11
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  38-th order dMPn correlation energy, -0.1150120759962751E-11
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  39-th order dMPn correlation energy,  0.6490109016605133E-12
AB/cc-pVTZ/rirpa_dmpn_npoint100.out,  40-th order dMPn correlation energy, -0.3666930099314580E-12
A/cc-pVTZ/rirpa_dmpn_npoint100.out,   2-th order dMPn correlation energy, -0.6334686907164679E-01
A/cc-pVTZ/rirpa_dmpn_npoint100.out,   3-th order dMPn correlation energy,  0.1122390595029999E-01
A/cc-pVTZ/rirpa_dmpn_npoint100.out,   4-th order dMPn correlation energy, -0.3097472679425626E-02
A/cc-pVTZ/rirpa_dmpn_npoint100.out,   5-th order dMPn correlation energy,  0.1051529167818139E-02
A/cc-pVTZ/rirpa_dmpn_npoint100.out,   6-th order dMPn correlation energy, -0.4038524106047802E-03
A/cc-pVTZ/rirpa_dmpn_npoint100.out,   7-th order dMPn correlation energy,  0.1681782703307627E-03
A/cc-pVTZ/rirpa_dmpn_npoint100.out,   8-th order dMPn correlation energy, -0.7402019367912725E-04
A/cc-pVTZ/rirpa_dmpn_npoint100.out,   9-th order dMPn correlation energy,  0.3387469134391911E-04
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  10-th order dMPn correlation energy, -0.1594850160205372E-04
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  11-th order dMPn correlation energy,  0.7670213504749969E-05
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  12-th order dMPn correlation energy, -0.3750120344702818E-05
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  13-th order dMPn correlation energy,  0.1857684161969136E-05
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  14-th order dMPn correlation energy, -0.9301189658207933E-06
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  15-th order dMPn correlation energy,  0.4698626136269662E-06
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  16-th order dMPn correlation energy, -0.2391566052769557E-06
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  17-th order dMPn correlation energy,  0.1225229539503286E-06
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  18-th order dMPn correlation energy, -0.6312692805254158E-07
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  19-th order dMPn correlation energy,  0.3268748916843615E-07
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  20-th order dMPn correlation energy, -0.1700112426845720E-07
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  21-th order dMPn correlation energy,  0.8877734146162326E-08
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  22-th order dMPn correlation energy, -0.4652489136416509E-08
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  23-th order dMPn correlation energy,  0.2446145956816106E-08
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  24-th order dMPn correlation energy, -0.1289935792111698E-08
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  25-th order dMPn correlation energy,  0.6820776285056239E-09
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  26-th order dMPn correlation energy, -0.3615632214440159E-09
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  27-th order dMPn correlation energy,  0.1921035718966816E-09
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  28-th order dMPn correlation energy, -0.1022852290890624E-09
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  29-th order dMPn correlation energy,  0.5456954483616279E-10
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  30-th order dMPn correlation energy, -0.2916676408114400E-10
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  31-th order dMPn correlation energy,  0.1561612397962987E-10
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  32-th order dMPn correlation energy, -0.8374465659211154E-11
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  33-th order dMPn correlation energy,  0.4497758567077830E-11
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  34-th order dMPn correlation energy, -0.2419082332400491E-11
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  35-th order dMPn correlation energy,  0.1302820092839227E-11
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  36-th order dMPn correlation energy, -0.7025293157480791E-12
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  37-th order dMPn correlation energy,  0.3792803447512558E-12
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  38-th order dMPn correlation energy, -0.2049954587448227E-12
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  39-th order dMPn correlation energy,  0.1109150544775513E-12
A/cc-pVTZ/rirpa_dmpn_npoint100.out,  40-th order dMPn correlation energy, -0.6007245991889051E-13
